_id,year,month,date,time,location,indicator,unit,value,note
43038,2023,August,08-08-2023,02:00,MALAKPET,SR,W/m2,0,
43039,2023,August,08-08-2023,02:00,MALAKPET,Temp,degreC,26,
43040,2023,August,08-08-2023,02:00,MALAKPET,MP-Xylene,ug/m3,0.86,
43041,2023,August,08-08-2023,02:00,MALAKPET,RH,%,67.6,
43042,2023,August,08-08-2023,02:00,MALAKPET,WD,DEGREE,117.82,
43043,2023,August,08-08-2023,02:00,MALAKPET,WS,m/s,0.04,
43044,2023,August,08-08-2023,02:00,MALAKPET,RF,m m,0,
43045,2023,August,08-08-2023,02:00,MALAKPET,Benzene,ug/m3,0.13,
43046,2023,August,08-08-2023,02:00,MALAKPET,Ozone,ug/m3,9.62,
43047,2023,August,08-08-2023,02:00,MALAKPET,Toluene,ug/m3,0.54,
43048,2023,August,08-08-2023,02:00,MALAKPET,ETHBENZ,ug/m3,1.51,
43241,2023,August,08-08-2023,03:00,MALAKPET,NOx,ppb,13.3,
43242,2023,August,08-08-2023,03:00,MALAKPET,WS,m/s,0.03,
43243,2023,August,08-08-2023,03:00,MALAKPET,Benzene,ug/m3,0.11,
43244,2023,August,08-08-2023,03:00,MALAKPET,WD,DEGREE,87.32,
43245,2023,August,08-08-2023,03:00,MALAKPET,RF,m m,0,
43246,2023,August,08-08-2023,03:00,MALAKPET,NH3,ug/m3,7.96,
43247,2023,August,08-08-2023,03:00,MALAKPET,NO2,ug/m3,7.34,
43248,2023,August,08-08-2023,03:00,MALAKPET,NO,ug/m3,4.46,
43249,2023,August,08-08-2023,03:00,MALAKPET,Ozone,ug/m3,8.05,
43250,2023,August,08-08-2023,03:00,MALAKPET,Toluene,ug/m3,0.53,
43251,2023,August,08-08-2023,03:00,MALAKPET,Xylene,ug/m3,1.63,
43252,2023,August,08-08-2023,03:00,MALAKPET,PM10,ug/m3,70.43,
43253,2023,August,08-08-2023,03:00,MALAKPET,MP-Xylene,ug/m3,0.81,
43254,2023,August,08-08-2023,03:00,MALAKPET,ETHBENZ,ug/m3,1.27,
43255,2023,August,08-08-2023,03:00,MALAKPET,SR,W/m2,0,
43256,2023,August,08-08-2023,03:00,MALAKPET,PM2.5,ug/m3,16.34,
43257,2023,August,08-08-2023,03:00,MALAKPET,RH,%,67.54,
43258,2023,August,08-08-2023,03:00,MALAKPET,CO,mg/m3,0.3,
43259,2023,August,08-08-2023,03:00,MALAKPET,SO2,ug/m3,8.77,
43260,2023,August,08-08-2023,03:00,MALAKPET,Temp,degreC,25.61,
43473,2023,August,08-08-2023,04:00,MALAKPET,Temp,degreC,25.32,
43474,2023,August,08-08-2023,04:00,MALAKPET,PM2.5,ug/m3,16.32,
43475,2023,August,08-08-2023,04:00,MALAKPET,SR,W/m2,0,
43476,2023,August,08-08-2023,04:00,MALAKPET,WS,m/s,0.04,
43477,2023,August,08-08-2023,04:00,MALAKPET,WD,DEGREE,76.63,
43478,2023,August,08-08-2023,04:00,MALAKPET,RH,%,67.21,
43479,2023,August,08-08-2023,04:00,MALAKPET,Toluene,ug/m3,0.53,
43480,2023,August,08-08-2023,04:00,MALAKPET,NOx,ppb,13.42,
43481,2023,August,08-08-2023,04:00,MALAKPET,Benzene,ug/m3,0.1,
43482,2023,August,08-08-2023,04:00,MALAKPET,CO,mg/m3,0.26,
43483,2023,August,08-08-2023,04:00,MALAKPET,NO2,ug/m3,7.1,
43484,2023,August,08-08-2023,04:00,MALAKPET,Ozone,ug/m3,9.11,
43485,2023,August,08-08-2023,04:00,MALAKPET,NH3,ug/m3,8.17,
43486,2023,August,08-08-2023,04:00,MALAKPET,NO,ug/m3,4.83,
43487,2023,August,08-08-2023,04:00,MALAKPET,Xylene,ug/m3,1.61,
43488,2023,August,08-08-2023,04:00,MALAKPET,MP-Xylene,ug/m3,0.8,
43489,2023,August,08-08-2023,04:00,MALAKPET,PM10,ug/m3,70.34,
43490,2023,August,08-08-2023,04:00,MALAKPET,ETHBENZ,ug/m3,1.12,
43491,2023,August,08-08-2023,04:00,MALAKPET,SO2,ug/m3,9.24,
43492,2023,August,08-08-2023,04:00,MALAKPET,RF,m m,0,
43705,2023,August,08-08-2023,05:00,MALAKPET,Xylene,ug/m3,1.58,
43706,2023,August,08-08-2023,05:00,MALAKPET,SR,W/m2,0,
43707,2023,August,08-08-2023,05:00,MALAKPET,RF,m m,0,
43708,2023,August,08-08-2023,05:00,MALAKPET,Temp,degreC,24.81,
43709,2023,August,08-08-2023,05:00,MALAKPET,NOx,ppb,16.05,
43710,2023,August,08-08-2023,05:00,MALAKPET,Benzene,ug/m3,0.09,
43711,2023,August,08-08-2023,05:00,MALAKPET,NO,ug/m3,7.1,
43712,2023,August,08-08-2023,05:00,MALAKPET,NO2,ug/m3,7.45,
43713,2023,August,08-08-2023,05:00,MALAKPET,Ozone,ug/m3,7.06,
43714,2023,August,08-08-2023,05:00,MALAKPET,NH3,ug/m3,8.09,
43715,2023,August,08-08-2023,05:00,MALAKPET,Toluene,ug/m3,0.53,
43716,2023,August,08-08-2023,05:00,MALAKPET,CO,mg/m3,0.3,
43717,2023,August,08-08-2023,05:00,MALAKPET,MP-Xylene,ug/m3,0.77,
43718,2023,August,08-08-2023,05:00,MALAKPET,PM10,ug/m3,68.29,
43719,2023,August,08-08-2023,05:00,MALAKPET,PM2.5,ug/m3,16.31,
43720,2023,August,08-08-2023,05:00,MALAKPET,ETHBENZ,ug/m3,1.01,
43721,2023,August,08-08-2023,05:00,MALAKPET,SO2,ug/m3,8.8,
43722,2023,August,08-08-2023,05:00,MALAKPET,WD,DEGREE,77.19,
43723,2023,August,08-08-2023,05:00,MALAKPET,RH,%,70.17,
43724,2023,August,08-08-2023,05:00,MALAKPET,WS,m/s,0.03,
43917,2023,August,08-08-2023,06:00,MALAKPET,WS,m/s,0.04,
43918,2023,August,08-08-2023,06:00,MALAKPET,Ozone,ug/m3,7.02,
43919,2023,August,08-08-2023,06:00,MALAKPET,NO2,ug/m3,7.38,
43920,2023,August,08-08-2023,06:00,MALAKPET,NH3,ug/m3,8.99,
43921,2023,August,08-08-2023,06:00,MALAKPET,MP-Xylene,ug/m3,0.75,
43922,2023,August,08-08-2023,06:00,MALAKPET,PM2.5,ug/m3,16.3,
43923,2023,August,08-08-2023,06:00,MALAKPET,NOx,ppb,15.58,
43924,2023,August,08-08-2023,06:00,MALAKPET,NO,ug/m3,6.7,
43925,2023,August,08-08-2023,06:00,MALAKPET,Benzene,ug/m3,0.09,
43926,2023,August,08-08-2023,06:00,MALAKPET,CO,mg/m3,0.25,
43927,2023,August,08-08-2023,06:00,MALAKPET,WD,DEGREE,115.87,
43928,2023,August,08-08-2023,06:00,MALAKPET,ETHBENZ,ug/m3,0.94,
43929,2023,August,08-08-2023,06:00,MALAKPET,Toluene,ug/m3,0.53,
43930,2023,August,08-08-2023,06:00,MALAKPET,SO2,ug/m3,9,
43931,2023,August,08-08-2023,06:00,MALAKPET,PM10,ug/m3,66.93,
43932,2023,August,08-08-2023,06:00,MALAKPET,SR,W/m2,0,
43933,2023,August,08-08-2023,06:00,MALAKPET,RF,m m,0,
43934,2023,August,08-08-2023,06:00,MALAKPET,Xylene,ug/m3,1.54,
43935,2023,August,08-08-2023,06:00,MALAKPET,RH,%,73.38,
43936,2023,August,08-08-2023,06:00,MALAKPET,Temp,degreC,24.36,
44129,2023,August,08-08-2023,07:00,MALAKPET,CO,mg/m3,0.25,
44130,2023,August,08-08-2023,07:00,MALAKPET,NH3,ug/m3,10.98,
44131,2023,August,08-08-2023,07:00,MALAKPET,Toluene,ug/m3,0.52,
44132,2023,August,08-08-2023,07:00,MALAKPET,NOx,ppb,14.15,
44133,2023,August,08-08-2023,07:00,MALAKPET,Temp,degreC,24.13,
44134,2023,August,08-08-2023,07:00,MALAKPET,WS,m/s,0.03,
44135,2023,August,08-08-2023,07:00,MALAKPET,NO,ug/m3,5.71,
44136,2023,August,08-08-2023,07:00,MALAKPET,NO2,ug/m3,6.94,
44137,2023,August,08-08-2023,07:00,MALAKPET,Ozone,ug/m3,7.53,
44138,2023,August,08-08-2023,07:00,MALAKPET,RF,m m,0,
44139,2023,August,08-08-2023,07:00,MALAKPET,Benzene,ug/m3,0.08,
44140,2023,August,08-08-2023,07:00,MALAKPET,PM10,ug/m3,71,
44141,2023,August,08-08-2023,07:00,MALAKPET,MP-Xylene,ug/m3,0.74,
44142,2023,August,08-08-2023,07:00,MALAKPET,SO2,ug/m3,12.19,
44143,2023,August,08-08-2023,07:00,MALAKPET,SR,W/m2,6.3,
44144,2023,August,08-08-2023,07:00,MALAKPET,ETHBENZ,ug/m3,0.91,
44145,2023,August,08-08-2023,07:00,MALAKPET,WD,DEGREE,114.74,
44146,2023,August,08-08-2023,07:00,MALAKPET,RH,%,75.39,
44147,2023,August,08-08-2023,07:00,MALAKPET,Xylene,ug/m3,1.5,
44148,2023,August,08-08-2023,07:00,MALAKPET,PM2.5,ug/m3,16.29,
44341,2023,August,08-08-2023,08:00,MALAKPET,RH,%,74,
44342,2023,August,08-08-2023,08:00,MALAKPET,WS,m/s,0.04,
44343,2023,August,08-08-2023,08:00,MALAKPET,Temp,degreC,24.57,
44344,2023,August,08-08-2023,08:00,MALAKPET,Ozone,ug/m3,8.51,
44345,2023,August,08-08-2023,08:00,MALAKPET,Xylene,ug/m3,1.45,
44346,2023,August,08-08-2023,08:00,MALAKPET,MP-Xylene,ug/m3,0.72,
44347,2023,August,08-08-2023,08:00,MALAKPET,WD,DEGREE,105.03,
44348,2023,August,08-08-2023,08:00,MALAKPET,Toluene,ug/m3,0.51,
44349,2023,August,08-08-2023,08:00,MALAKPET,SR,W/m2,65.3,
44350,2023,August,08-08-2023,08:00,MALAKPET,ETHBENZ,ug/m3,0.9,
44351,2023,August,08-08-2023,08:00,MALAKPET,Benzene,ug/m3,0.07,
44352,2023,August,08-08-2023,08:00,MALAKPET,RF,m m,0,
44353,2023,August,08-08-2023,08:00,MALAKPET,PM2.5,ug/m3,16.53,
44354,2023,August,08-08-2023,08:00,MALAKPET,SO2,ug/m3,9.43,
44355,2023,August,08-08-2023,08:00,MALAKPET,CO,mg/m3,0.36,
44356,2023,August,08-08-2023,08:00,MALAKPET,PM10,ug/m3,69.93,
44357,2023,August,08-08-2023,08:00,MALAKPET,NO,ug/m3,7.4,
44358,2023,August,08-08-2023,08:00,MALAKPET,NO2,ug/m3,7.26,
44359,2023,August,08-08-2023,08:00,MALAKPET,NOx,ppb,16.15,
44360,2023,August,08-08-2023,08:00,MALAKPET,NH3,ug/m3,11.51,
44573,2023,August,08-08-2023,09:00,MALAKPET,SR,W/m2,145.4,
44574,2023,August,08-08-2023,09:00,MALAKPET,Temp,degreC,25.39,
44575,2023,August,08-08-2023,09:00,MALAKPET,RF,m m,0,
44576,2023,August,08-08-2023,09:00,MALAKPET,WS,m/s,0.04,
44577,2023,August,08-08-2023,09:00,MALAKPET,WD,DEGREE,109.96,
44578,2023,August,08-08-2023,09:00,MALAKPET,RH,%,70.46,
44579,2023,August,08-08-2023,09:00,MALAKPET,NH3,ug/m3,10.69,
44580,2023,August,08-08-2023,09:00,MALAKPET,CO,mg/m3,0.55,
44581,2023,August,08-08-2023,09:00,MALAKPET,Toluene,ug/m3,0.52,
44582,2023,August,08-08-2023,09:00,MALAKPET,SO2,ug/m3,12.49,
44583,2023,August,08-08-2023,09:00,MALAKPET,PM2.5,ug/m3,17,
44584,2023,August,08-08-2023,09:00,MALAKPET,ETHBENZ,ug/m3,0.96,
44585,2023,August,08-08-2023,09:00,MALAKPET,NOx,ppb,16.64,
44586,2023,August,08-08-2023,09:00,MALAKPET,NO2,ug/m3,7.33,
44587,2023,August,08-08-2023,09:00,MALAKPET,Ozone,ug/m3,9.38,
44588,2023,August,08-08-2023,09:00,MALAKPET,NO,ug/m3,7.8,
44589,2023,August,08-08-2023,09:00,MALAKPET,Benzene,ug/m3,0.1,
44590,2023,August,08-08-2023,09:00,MALAKPET,PM10,ug/m3,68.38,
44591,2023,August,08-08-2023,09:00,MALAKPET,MP-Xylene,ug/m3,0.75,
44592,2023,August,08-08-2023,09:00,MALAKPET,Xylene,ug/m3,1.51,
44805,2023,August,08-08-2023,10:00,MALAKPET,Toluene,ug/m3,0.52,
44806,2023,August,08-08-2023,10:00,MALAKPET,CO,mg/m3,0.57,
44807,2023,August,08-08-2023,10:00,MALAKPET,SR,W/m2,275.3,
44808,2023,August,08-08-2023,10:00,MALAKPET,RH,%,66.28,
44809,2023,August,08-08-2023,10:00,MALAKPET,NO2,ug/m3,7.52,
44810,2023,August,08-08-2023,10:00,MALAKPET,WD,DEGREE,117.88,
44811,2023,August,08-08-2023,10:00,MALAKPET,RF,m m,0,
44812,2023,August,08-08-2023,10:00,MALAKPET,Benzene,ug/m3,0.1,
44813,2023,August,08-08-2023,10:00,MALAKPET,PM2.5,ug/m3,17,
44814,2023,August,08-08-2023,10:00,MALAKPET,PM10,ug/m3,66.47,
44815,2023,August,08-08-2023,10:00,MALAKPET,ETHBENZ,ug/m3,1.16,
44816,2023,August,08-08-2023,10:00,MALAKPET,Ozone,ug/m3,10.8,
44817,2023,August,08-08-2023,10:00,MALAKPET,NO,ug/m3,8.31,
44818,2023,August,08-08-2023,10:00,MALAKPET,NH3,ug/m3,10.04,
44819,2023,August,08-08-2023,10:00,MALAKPET,Xylene,ug/m3,1.63,
44820,2023,August,08-08-2023,10:00,MALAKPET,Temp,degreC,26.38,
44821,2023,August,08-08-2023,10:00,MALAKPET,MP-Xylene,ug/m3,0.78,
44822,2023,August,08-08-2023,10:00,MALAKPET,SO2,ug/m3,14.16,
44823,2023,August,08-08-2023,10:00,MALAKPET,WS,m/s,0.03,
44824,2023,August,08-08-2023,10:00,MALAKPET,NOx,ppb,17.33,
45056,2023,August,08-08-2023,11:00,MALAKPET,PM10,ug/m3,66.01,
45057,2023,August,08-08-2023,11:00,MALAKPET,NO2,ug/m3,7.45,
45058,2023,August,08-08-2023,11:00,MALAKPET,Toluene,ug/m3,0.52,
45059,2023,August,08-08-2023,11:00,MALAKPET,WD,DEGREE,102.86,
45060,2023,August,08-08-2023,11:00,MALAKPET,SR,W/m2,492.3,
45061,2023,August,08-08-2023,11:00,MALAKPET,NOx,ppb,18.22,
45062,2023,August,08-08-2023,11:00,MALAKPET,MP-Xylene,ug/m3,0.74,
45063,2023,August,08-08-2023,11:00,MALAKPET,Temp,degreC,27.85,
45064,2023,August,08-08-2023,11:00,MALAKPET,NO,ug/m3,9.27,
45065,2023,August,08-08-2023,11:00,MALAKPET,ETHBENZ,ug/m3,1.2,
45066,2023,August,08-08-2023,11:00,MALAKPET,RH,%,61.24,
45067,2023,August,08-08-2023,11:00,MALAKPET,CO,mg/m3,0.7,
45068,2023,August,08-08-2023,11:00,MALAKPET,Benzene,ug/m3,0.1,
45069,2023,August,08-08-2023,11:00,MALAKPET,Ozone,ug/m3,11.98,
45070,2023,August,08-08-2023,11:00,MALAKPET,Xylene,ug/m3,1.59,
45071,2023,August,08-08-2023,11:00,MALAKPET,WS,m/s,0.04,
45072,2023,August,08-08-2023,11:00,MALAKPET,RF,m m,0,
45073,2023,August,08-08-2023,11:00,MALAKPET,SO2,ug/m3,10.63,
45074,2023,August,08-08-2023,11:00,MALAKPET,PM2.5,ug/m3,17.1,
45075,2023,August,08-08-2023,11:00,MALAKPET,NH3,ug/m3,9.92,
45327,2023,August,08-08-2023,12:00,MALAKPET,NO2,ug/m3,9.17,
45328,2023,August,08-08-2023,12:00,MALAKPET,MP-Xylene,ug/m3,0.6,
45329,2023,August,08-08-2023,12:00,MALAKPET,Benzene,ug/m3,0.11,
45330,2023,August,08-08-2023,12:00,MALAKPET,NH3,ug/m3,10.64,
45331,2023,August,08-08-2023,12:00,MALAKPET,Ozone,ug/m3,16.91,
45332,2023,August,08-08-2023,12:00,MALAKPET,ETHBENZ,ug/m3,1.16,
45333,2023,August,08-08-2023,12:00,MALAKPET,PM10,ug/m3,69.68,
45334,2023,August,08-08-2023,12:00,MALAKPET,Toluene,ug/m3,0.52,
45335,2023,August,08-08-2023,12:00,MALAKPET,WS,m/s,0.05,
45336,2023,August,08-08-2023,12:00,MALAKPET,WD,DEGREE,106.77,
45337,2023,August,08-08-2023,12:00,MALAKPET,CO,mg/m3,0.6,
45338,2023,August,08-08-2023,12:00,MALAKPET,SO2,ug/m3,4.28,
45339,2023,August,08-08-2023,12:00,MALAKPET,RF,m m,0,
45340,2023,August,08-08-2023,12:00,MALAKPET,NOx,ppb,18.26,
45341,2023,August,08-08-2023,12:00,MALAKPET,PM2.5,ug/m3,18.08,
45342,2023,August,08-08-2023,12:00,MALAKPET,Temp,degreC,28.8,
45343,2023,August,08-08-2023,12:00,MALAKPET,SR,W/m2,466.7,
45344,2023,August,08-08-2023,12:00,MALAKPET,NO,ug/m3,7.58,
45345,2023,August,08-08-2023,12:00,MALAKPET,Xylene,ug/m3,1.37,
45346,2023,August,08-08-2023,12:00,MALAKPET,RH,%,57.7,
45598,2023,August,08-08-2023,13:00,MALAKPET,CO,mg/m3,0.59,
45599,2023,August,08-08-2023,13:00,MALAKPET,NH3,ug/m3,13.97,
45600,2023,August,08-08-2023,13:00,MALAKPET,NO,ug/m3,6.55,
45601,2023,August,08-08-2023,13:00,MALAKPET,PM2.5,ug/m3,20.37,
45602,2023,August,08-08-2023,13:00,MALAKPET,NOx,ppb,16.47,
45603,2023,August,08-08-2023,13:00,MALAKPET,PM10,ug/m3,68.59,
45604,2023,August,08-08-2023,13:00,MALAKPET,NO2,ug/m3,8.42,
45605,2023,August,08-08-2023,13:00,MALAKPET,SO2,ug/m3,4.72,
45606,2023,August,08-08-2023,13:00,MALAKPET,SR,W/m2,338.1,
45607,2023,August,08-08-2023,13:00,MALAKPET,ETHBENZ,ug/m3,1.18,
45608,2023,August,08-08-2023,13:00,MALAKPET,RF,m m,0,
45609,2023,August,08-08-2023,13:00,MALAKPET,Xylene,ug/m3,1.38,
45610,2023,August,08-08-2023,13:00,MALAKPET,WD,DEGREE,116.65,
45611,2023,August,08-08-2023,13:00,MALAKPET,MP-Xylene,ug/m3,0.6,
45612,2023,August,08-08-2023,13:00,MALAKPET,WS,m/s,0.04,
45613,2023,August,08-08-2023,13:00,MALAKPET,Toluene,ug/m3,0.52,
45614,2023,August,08-08-2023,13:00,MALAKPET,Temp,degreC,28.5,
45615,2023,August,08-08-2023,13:00,MALAKPET,Ozone,ug/m3,22.41,
45616,2023,August,08-08-2023,13:00,MALAKPET,RH,%,57.57,
45617,2023,August,08-08-2023,13:00,MALAKPET,Benzene,ug/m3,0.08,
45849,2023,August,08-08-2023,14:00,MALAKPET,NOx,ppb,22.66,
45850,2023,August,08-08-2023,14:00,MALAKPET,RH,%,53.56,
45851,2023,August,08-08-2023,14:00,MALAKPET,CO,mg/m3,0.77,
45852,2023,August,08-08-2023,14:00,MALAKPET,SO2,ug/m3,6.41,
45853,2023,August,08-08-2023,14:00,MALAKPET,WS,m/s,0.03,
45854,2023,August,08-08-2023,14:00,MALAKPET,WD,DEGREE,104.18,
45855,2023,August,08-08-2023,14:00,MALAKPET,RF,m m,0,
45856,2023,August,08-08-2023,14:00,MALAKPET,Toluene,ug/m3,0.53,
45857,2023,August,08-08-2023,14:00,MALAKPET,PM10,ug/m3,67.64,
45858,2023,August,08-08-2023,14:00,MALAKPET,ETHBENZ,ug/m3,1.4,
45859,2023,August,08-08-2023,14:00,MALAKPET,NO2,ug/m3,11.17,
45860,2023,August,08-08-2023,14:00,MALAKPET,Ozone,ug/m3,19.45,
45861,2023,August,08-08-2023,14:00,MALAKPET,NH3,ug/m3,13.56,
45862,2023,August,08-08-2023,14:00,MALAKPET,Benzene,ug/m3,0.1,
45863,2023,August,08-08-2023,14:00,MALAKPET,Xylene,ug/m3,1.61,
45864,2023,August,08-08-2023,14:00,MALAKPET,PM2.5,ug/m3,25.62,
45865,2023,August,08-08-2023,14:00,MALAKPET,SR,W/m2,289.9,
45866,2023,August,08-08-2023,14:00,MALAKPET,NO,ug/m3,8.68,
45867,2023,August,08-08-2023,14:00,MALAKPET,Temp,degreC,34.09,
45868,2023,August,08-08-2023,14:00,MALAKPET,MP-Xylene,ug/m3,0.69,
46582,2023,August,08-08-2023,17:00,MALAKPET,Ozone,ug/m3,13.03,
46583,2023,August,08-08-2023,17:00,MALAKPET,SO2,ug/m3,5.4,
46584,2023,August,08-08-2023,17:00,MALAKPET,Benzene,ug/m3,0,
46585,2023,August,08-08-2023,17:00,MALAKPET,Temp,degreC,30.71,
46586,2023,August,08-08-2023,17:00,MALAKPET,WS,m/s,0.04,
46587,2023,August,08-08-2023,17:00,MALAKPET,NH3,ug/m3,11.7,
46588,2023,August,08-08-2023,17:00,MALAKPET,CO,mg/m3,1.3,
46589,2023,August,08-08-2023,17:00,MALAKPET,RH,%,46.15,
46590,2023,August,08-08-2023,17:00,MALAKPET,NO2,ug/m3,6.59,
46591,2023,August,08-08-2023,17:00,MALAKPET,NOx,ppb,9.23,
46592,2023,August,08-08-2023,17:00,MALAKPET,PM2.5,ug/m3,7,
46593,2023,August,08-08-2023,17:00,MALAKPET,MP-Xylene,ug/m3,0,
46594,2023,August,08-08-2023,17:00,MALAKPET,SR,W/m2,199,
46595,2023,August,08-08-2023,17:00,MALAKPET,WD,DEGREE,61.65,
46596,2023,August,08-08-2023,17:00,MALAKPET,Xylene,ug/m3,0,
46597,2023,August,08-08-2023,17:00,MALAKPET,PM10,ug/m3,67.7,
46598,2023,August,08-08-2023,17:00,MALAKPET,RF,m m,,
46599,2023,August,08-08-2023,17:00,MALAKPET,NO,ug/m3,2.65,
46600,2023,August,08-08-2023,17:00,MALAKPET,ETHBENZ,ug/m3,0,
46601,2023,August,08-08-2023,17:00,MALAKPET,Toluene,ug/m3,0,
46853,2023,August,08-08-2023,18:00,MALAKPET,NOx,ppb,9.9,
46854,2023,August,08-08-2023,18:00,MALAKPET,CO,mg/m3,0.63,
46855,2023,August,08-08-2023,18:00,MALAKPET,PM10,ug/m3,66.52,
46856,2023,August,08-08-2023,18:00,MALAKPET,PM2.5,ug/m3,12.01,
46857,2023,August,08-08-2023,18:00,MALAKPET,RF,m m,0,
46858,2023,August,08-08-2023,18:00,MALAKPET,WS,m/s,0.03,
46859,2023,August,08-08-2023,18:00,MALAKPET,SO2,ug/m3,12.34,
46860,2023,August,08-08-2023,18:00,MALAKPET,Toluene,ug/m3,0.55,
46861,2023,August,08-08-2023,18:00,MALAKPET,Benzene,ug/m3,0.14,
46862,2023,August,08-08-2023,18:00,MALAKPET,Ozone,ug/m3,15.05,
46863,2023,August,08-08-2023,18:00,MALAKPET,Temp,degreC,29.97,
46864,2023,August,08-08-2023,18:00,MALAKPET,Xylene,ug/m3,1.94,
46865,2023,August,08-08-2023,18:00,MALAKPET,SR,W/m2,46.1,
46866,2023,August,08-08-2023,18:00,MALAKPET,ETHBENZ,ug/m3,1.69,
46867,2023,August,08-08-2023,18:00,MALAKPET,MP-Xylene,ug/m3,0.79,
46868,2023,August,08-08-2023,18:00,MALAKPET,NO,ug/m3,2.78,
46869,2023,August,08-08-2023,18:00,MALAKPET,WD,DEGREE,121.98,
46870,2023,August,08-08-2023,18:00,MALAKPET,NH3,ug/m3,10.87,
46871,2023,August,08-08-2023,18:00,MALAKPET,RH,%,49.07,
46872,2023,August,08-08-2023,18:00,MALAKPET,NO2,ug/m3,7.13,
47124,2023,August,08-08-2023,19:00,MALAKPET,NOx,ppb,8.52,
47125,2023,August,08-08-2023,19:00,MALAKPET,WD,DEGREE,67.42,
47126,2023,August,08-08-2023,19:00,MALAKPET,ETHBENZ,ug/m3,2.28,
47127,2023,August,08-08-2023,19:00,MALAKPET,MP-Xylene,ug/m3,0.77,
47128,2023,August,08-08-2023,19:00,MALAKPET,CO,mg/m3,1.39,
47129,2023,August,08-08-2023,19:00,MALAKPET,NH3,ug/m3,10.71,
47130,2023,August,08-08-2023,19:00,MALAKPET,Toluene,ug/m3,0.54,
47131,2023,August,08-08-2023,19:00,MALAKPET,Temp,degreC,29.4,
47132,2023,August,08-08-2023,19:00,MALAKPET,Ozone,ug/m3,4.67,
47133,2023,August,08-08-2023,19:00,MALAKPET,Benzene,ug/m3,0.18,
47134,2023,August,08-08-2023,19:00,MALAKPET,NO,ug/m3,2.02,
47135,2023,August,08-08-2023,19:00,MALAKPET,SR,W/m2,0.8,
47136,2023,August,08-08-2023,19:00,MALAKPET,NO2,ug/m3,6.51,
47137,2023,August,08-08-2023,19:00,MALAKPET,RH,%,51.03,
47138,2023,August,08-08-2023,19:00,MALAKPET,SO2,ug/m3,7.62,
47139,2023,August,08-08-2023,19:00,MALAKPET,Xylene,ug/m3,1.99,
47140,2023,August,08-08-2023,19:00,MALAKPET,PM10,ug/m3,72.88,
47141,2023,August,08-08-2023,19:00,MALAKPET,PM2.5,ug/m3,31.86,
47142,2023,August,08-08-2023,19:00,MALAKPET,RF,m m,0,
47143,2023,August,08-08-2023,19:00,MALAKPET,WS,m/s,0.04,
47395,2023,August,08-08-2023,20:00,MALAKPET,NOx,ppb,9.54,
47396,2023,August,08-08-2023,20:00,MALAKPET,RF,m m,0,
47397,2023,August,08-08-2023,20:00,MALAKPET,Toluene,ug/m3,0.57,
47398,2023,August,08-08-2023,20:00,MALAKPET,RH,%,54.68,
47399,2023,August,08-08-2023,20:00,MALAKPET,NO2,ug/m3,7.38,
47400,2023,August,08-08-2023,20:00,MALAKPET,Xylene,ug/m3,2.21,
47401,2023,August,08-08-2023,20:00,MALAKPET,NO,ug/m3,2.17,
47402,2023,August,08-08-2023,20:00,MALAKPET,PM2.5,ug/m3,27.09,
47403,2023,August,08-08-2023,20:00,MALAKPET,SR,W/m2,0,
47404,2023,August,08-08-2023,20:00,MALAKPET,Ozone,ug/m3,1.55,
47405,2023,August,08-08-2023,20:00,MALAKPET,CO,mg/m3,1.59,
47406,2023,August,08-08-2023,20:00,MALAKPET,WS,m/s,0.03,
47407,2023,August,08-08-2023,20:00,MALAKPET,Temp,degreC,28.73,
47408,2023,August,08-08-2023,20:00,MALAKPET,Benzene,ug/m3,0.26,
47409,2023,August,08-08-2023,20:00,MALAKPET,MP-Xylene,ug/m3,0.82,
47410,2023,August,08-08-2023,20:00,MALAKPET,SO2,ug/m3,7.3,
47411,2023,August,08-08-2023,20:00,MALAKPET,PM10,ug/m3,82.65,
47412,2023,August,08-08-2023,20:00,MALAKPET,WD,DEGREE,130.92,
47413,2023,August,08-08-2023,20:00,MALAKPET,NH3,ug/m3,10.09,
47414,2023,August,08-08-2023,20:00,MALAKPET,ETHBENZ,ug/m3,3.3,
47666,2023,August,08-08-2023,21:00,MALAKPET,RF,m m,0,
47667,2023,August,08-08-2023,21:00,MALAKPET,Temp,degreC,28.18,
47668,2023,August,08-08-2023,21:00,MALAKPET,Xylene,ug/m3,2.31,
47669,2023,August,08-08-2023,21:00,MALAKPET,NH3,ug/m3,10.3,
47670,2023,August,08-08-2023,21:00,MALAKPET,PM10,ug/m3,76.45,
47671,2023,August,08-08-2023,21:00,MALAKPET,Ozone,ug/m3,1.77,
47672,2023,August,08-08-2023,21:00,MALAKPET,ETHBENZ,ug/m3,3.7,
47673,2023,August,08-08-2023,21:00,MALAKPET,Benzene,ug/m3,0.29,
47674,2023,August,08-08-2023,21:00,MALAKPET,NO2,ug/m3,3.32,
47675,2023,August,08-08-2023,21:00,MALAKPET,NOx,ppb,8.32,
47676,2023,August,08-08-2023,21:00,MALAKPET,WS,m/s,0.07,
47677,2023,August,08-08-2023,21:00,MALAKPET,MP-Xylene,ug/m3,0.95,
47678,2023,August,08-08-2023,21:00,MALAKPET,WD,DEGREE,154.02,
47679,2023,August,08-08-2023,21:00,MALAKPET,SO2,ug/m3,9.09,
